product_id,product_name,image_type,option_name,image_url,local_image_path
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,variation_option,Xanh Dương,https://cf.shopee.vn/file/52ea3a93af72adead474ad0df637488d,/images/products/3551089342/3551089342-variation-option-0055-5d69b8eeaf.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,variation_option,Tím,https://cf.shopee.vn/file/b3f9b8ace61bb41c94d66b6bf65548b8,/images/products/3551089342/3551089342-variation-option-0056-ca6befa197.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,cover,,https://cf.shopee.vn/file/838504785aea9adf822e4b15df6ec070,/images/products/3591804515/3591804515-cover-0057-80b972784a.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_1,,https://cf.shopee.vn/file/d154782c4a811520e6cec3ad8956fbe1,/images/products/3591804515/3591804515-gallery-1-0058-f12a0fccfb.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_2,,https://cf.shopee.vn/file/546d93cf2a1cd1ad4860f791e7c8a227,/images/products/3591804515/3591804515-gallery-2-0059-aae1b5a899.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_3,,https://cf.shopee.vn/file/dbc9f86fae878e36e5c5bb686eb67c91,/images/products/3591804515/3591804515-gallery-3-0060-6d03f9baa9.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_4,,https://cf.shopee.vn/file/b49b2d97ae0ce4d5058adae965de8df9,/images/products/3591804515/3591804515-gallery-4-0061-20f132a5c6.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_5,,https://cf.shopee.vn/file/fbb6de469f6e8d336f8c7964fd85b7ca,/images/products/3591804515/3591804515-gallery-5-0062-3214c624c7.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_6,,https://cf.shopee.vn/file/656f0ead7298e08e8058154c5e4aae7a,/images/products/3591804515/3591804515-gallery-6-0063-977e6e8251.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_7,,https://cf.shopee.vn/file/aa7ccdacaa0c8b17ff7ce009c0374e84,/images/products/3591804515/3591804515-gallery-7-0064-24fb8ab32f.jpg
3591804515,Dây Giày Nhiều Màu Sắc Just Do It Dạ Quang Have A Good Game,gallery_8,,https://cf.shopee.vn/file/c34bf1b39f7b209f360a430e3adaa6b7,/images/products/3591804515/3591804515-gallery-8-0065-c4632cdcfa.jpg
